scenario_id,transaction_id,amount,failure_code,failure_type,initial_attempt_count,recovery_probability,actual_recovery,allowed_action,gateway_response,verification_result,final_state,escalation_required,recovered_amount
SC0032025,TX0032025,2694.73,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4474,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032026,TX0032026,2047.74,BANK_TIMEOUT,TRANSIENT,1,0.8851,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2047.74
SC0032027,TX0032027,2486.71,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4002,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032028,TX0032028,2299.61,GATEWAY_TIMEOUT,TRANSIENT,0,0.9622,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2299.61
SC0032029,TX0032029,994.68,BANK_SERVER_ERROR,TRANSIENT,0,0.8331,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,994.68
SC0032030,TX0032030,9527.99,INVALID_CARD,HARD_FAILURE,0,0.1811,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032031,TX0032031,1327.06,BANK_TIMEOUT,TRANSIENT,0,0.9508,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1327.06
SC0032032,TX0032032,1029.41,BANK_TIMEOUT,TRANSIENT,2,0.8057,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0032033,TX0032033,2918.49,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,3,0.1734,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032034,TX0032034,4028.49,GATEWAY_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,4028.49
SC0032035,TX0032035,3936.1,NETWORK_ERROR,TRANSIENT,0,0.909,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3936.1
SC0032036,TX0032036,1050.16,BANK_SERVER_ERROR,TRANSIENT,0,0.9122,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1050.16
SC0032037,TX0032037,2867.05,BANK_TIMEOUT,TRANSIENT,0,0.9309,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2867.05
SC0032038,TX0032038,4138.7,BANK_SERVER_ERROR,TRANSIENT,0,0.883,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,4138.7
SC0032039,TX0032039,5525.88,BANK_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,5525.88
SC0032040,TX0032040,2906.4,CARD_BLOCKED,HARD_FAILURE,0,0.0392,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032041,TX0032041,4079.04,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.1526,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032042,TX0032042,13717.68,INVALID_CARD,HARD_FAILURE,0,0.1666,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032043,TX0032043,7020.2,GATEWAY_TIMEOUT,TRANSIENT,1,0.9018,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,7020.2
SC0032044,TX0032044,1364.5,INVALID_CARD,HARD_FAILURE,0,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032045,TX0032045,2420.82,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,3,0.0616,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032046,TX0032046,2421.56,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.1827,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032047,TX0032047,4161.09,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,0.3295,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032048,TX0032048,1154.37,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4935,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032049,TX0032049,740.19,BANK_TIMEOUT,TRANSIENT,0,0.8745,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,740.19
SC0032050,TX0032050,341.34,GATEWAY_TIMEOUT,TRANSIENT,0,0.8986,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,341.34
SC0032051,TX0032051,1091.03,BANK_TIMEOUT,TRANSIENT,1,0.9043,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1091.03
SC0032052,TX0032052,1196.02,BANK_TIMEOUT,TRANSIENT,2,0.596,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0032053,TX0032053,4373.54,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5506,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032054,TX0032054,3910.29,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.357,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032055,TX0032055,18005.62,GATEWAY_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,18005.62
SC0032056,TX0032056,1788.63,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4236,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032057,TX0032057,2045.08,BANK_SERVER_ERROR,TRANSIENT,0,0.8967,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2045.08
SC0032058,TX0032058,8350.77,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4695,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032059,TX0032059,9848.77,NETWORK_ERROR,TRANSIENT,0,0.8561,0,RETRY_PAYMENT,PAYMENT_FAILED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0032060,TX0032060,1437.61,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.4201,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032061,TX0032061,5206.77,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3772,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032062,TX0032062,1441.43,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5364,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032063,TX0032063,11688.43,GATEWAY_TIMEOUT,TRANSIENT,0,0.8748,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,11688.43
SC0032064,TX0032064,3599.13,CARD_BLOCKED,HARD_FAILURE,0,0.0874,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032065,TX0032065,10909.98,BANK_SERVER_ERROR,TRANSIENT,0,0.7865,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,10909.98
SC0032066,TX0032066,4978.4,NETWORK_ERROR,TRANSIENT,1,0.719,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,4978.4
SC0032067,TX0032067,2662.63,CARD_BLOCKED,HARD_FAILURE,0,0.1821,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032068,TX0032068,5021.49,BANK_TIMEOUT,TRANSIENT,1,0.8651,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,5021.49
SC0032069,TX0032069,7751.86,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4537,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032070,TX0032070,27048.73,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.3421,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032071,TX0032071,795.68,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5256,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032072,TX0032072,967.58,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4144,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032073,TX0032073,10229.24,NETWORK_ERROR,TRANSIENT,0,0.8758,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,10229.24
SC0032074,TX0032074,3160.97,NETWORK_ERROR,TRANSIENT,0,0.9073,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3160.97
SC0032075,TX0032075,2094.18,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,3,0.2877,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032076,TX0032076,13167.76,BANK_TIMEOUT,TRANSIENT,1,0.8262,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,13167.76
SC0032077,TX0032077,3496.59,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.5364,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032078,TX0032078,3312.1,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4829,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032079,TX0032079,12323.46,GATEWAY_TIMEOUT,TRANSIENT,0,0.9754,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,12323.46
SC0032080,TX0032080,1067.39,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.527,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032081,TX0032081,3736.2,CARD_BLOCKED,HARD_FAILURE,0,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032082,TX0032082,360.03,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4463,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032083,TX0032083,2789.05,NETWORK_ERROR,TRANSIENT,1,0.8557,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2789.05
SC0032084,TX0032084,2304.18,BANK_TIMEOUT,TRANSIENT,0,0.9305,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2304.18
SC0032085,TX0032085,2403.58,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.3433,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032086,TX0032086,1336.37,GATEWAY_TIMEOUT,TRANSIENT,0,0.8241,0,RETRY_PAYMENT,GATEWAY_TIMEOUT,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0032087,TX0032087,909.71,GATEWAY_TIMEOUT,TRANSIENT,0,0.8667,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,909.71
SC0032088,TX0032088,1159.57,CARD_BLOCKED,HARD_FAILURE,0,0.0509,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032089,TX0032089,2394.46,CARD_BLOCKED,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032090,TX0032090,1306.22,NETWORK_ERROR,TRANSIENT,1,0.8731,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1306.22
SC0032091,TX0032091,357.53,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.2859,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032092,TX0032092,8140.23,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4618,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032093,TX0032093,2081.09,BANK_SERVER_ERROR,TRANSIENT,1,0.8185,0,RETRY_PAYMENT,UNKNOWN_GATEWAY_ERROR,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0032094,TX0032094,2404.92,NETWORK_ERROR,TRANSIENT,2,0.5255,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0032095,TX0032095,1354.24,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5652,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032096,TX0032096,2219.46,BANK_TIMEOUT,TRANSIENT,0,0.779,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2219.46
SC0032097,TX0032097,910.43,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4823,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032098,TX0032098,1987.48,INVALID_CARD,HARD_FAILURE,3,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032099,TX0032099,5212.59,BANK_SERVER_ERROR,TRANSIENT,1,0.7784,0,RETRY_PAYMENT,PAYMENT_FAILED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0032100,TX0032100,997.12,BANK_TIMEOUT,TRANSIENT,1,0.839,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,997.12
SC0032101,TX0032101,606.65,GATEWAY_TIMEOUT,TRANSIENT,0,0.8758,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,606.65
SC0032102,TX0032102,614.1,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4324,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032103,TX0032103,1632.52,NETWORK_ERROR,TRANSIENT,0,0.8241,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1632.52
SC0032104,TX0032104,906.41,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.44,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032105,TX0032105,2344.46,BANK_SERVER_ERROR,TRANSIENT,1,0.7546,0,RETRY_PAYMENT,PAYMENT_FAILED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0032106,TX0032106,5554.5,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.5082,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032107,TX0032107,3514.51,CARD_BLOCKED,HARD_FAILURE,0,0.0443,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032108,TX0032108,459.14,BANK_SERVER_ERROR,TRANSIENT,0,0.9109,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,459.14
SC0032109,TX0032109,7328.95,CARD_BLOCKED,HARD_FAILURE,0,0.1852,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032110,TX0032110,8048.94,BANK_TIMEOUT,TRANSIENT,0,0.98,0,RETRY_PAYMENT,GATEWAY_TIMEOUT,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0032111,TX0032111,793.87,GATEWAY_TIMEOUT,TRANSIENT,2,0.7936,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0032112,TX0032112,679.69,BANK_SERVER_ERROR,TRANSIENT,0,0.7503,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,679.69
SC0032113,TX0032113,736.73,FRAUD_SUSPECTED,HARD_FAILURE,0,0.1248,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0032114,TX0032114,2298.83,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.2563,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032115,TX0032115,512.23,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.4147,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032116,TX0032116,1514.78,GATEWAY_TIMEOUT,TRANSIENT,0,0.9304,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1514.78
SC0032117,TX0032117,7243.38,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.467,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032118,TX0032118,14007.9,BANK_TIMEOUT,TRANSIENT,1,0.8165,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,14007.9
SC0032119,TX0032119,6295.87,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4767,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032120,TX0032120,3259.14,NETWORK_ERROR,TRANSIENT,1,0.8018,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3259.14
SC0032121,TX0032121,853.33,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4699,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032122,TX0032122,3168.44,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.486,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032123,TX0032123,12980.98,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.447,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032124,TX0032124,5270.0,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.3643,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032125,TX0032125,12233.33,GATEWAY_TIMEOUT,TRANSIENT,0,0.9319,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,12233.33
SC0032126,TX0032126,7482.73,BANK_TIMEOUT,TRANSIENT,0,0.9448,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,7482.73
SC0032127,TX0032127,583.23,NETWORK_ERROR,TRANSIENT,1,0.7105,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,583.23
SC0032128,TX0032128,1054.7,NETWORK_ERROR,TRANSIENT,2,0.5246,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0032129,TX0032129,3283.46,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.3004,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032130,TX0032130,6461.04,GATEWAY_TIMEOUT,TRANSIENT,1,0.889,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,6461.04
SC0032131,TX0032131,950.26,BANK_TIMEOUT,TRANSIENT,0,0.9325,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,950.26
SC0032132,TX0032132,2422.38,NETWORK_ERROR,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2422.38
SC0032133,TX0032133,4889.03,BANK_TIMEOUT,TRANSIENT,1,0.8478,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,4889.03
SC0032134,TX0032134,3807.37,BANK_TIMEOUT,TRANSIENT,0,0.959,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3807.37
SC0032135,TX0032135,1344.79,BANK_TIMEOUT,TRANSIENT,0,0.9722,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1344.79
SC0032136,TX0032136,8929.02,NETWORK_ERROR,TRANSIENT,2,0.7324,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0032137,TX0032137,15586.68,CARD_BLOCKED,HARD_FAILURE,1,0.039,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032138,TX0032138,2118.36,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.4117,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032139,TX0032139,2756.83,NETWORK_ERROR,TRANSIENT,0,0.8728,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2756.83
SC0032140,TX0032140,4067.41,BANK_TIMEOUT,TRANSIENT,1,0.7742,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,4067.41
SC0032141,TX0032141,2663.4,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.478,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032142,TX0032142,1474.87,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.41,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032143,TX0032143,4607.46,BANK_TIMEOUT,TRANSIENT,1,0.8609,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,4607.46
SC0032144,TX0032144,1075.23,NETWORK_ERROR,TRANSIENT,2,0.6873,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0032145,TX0032145,1461.95,INVALID_CARD,HARD_FAILURE,0,0.1516,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0032146,TX0032146,1726.09,BANK_TIMEOUT,TRANSIENT,0,0.9225,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1726.09
SC0032147,TX0032147,1332.19,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5093,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
